category,contents,language,lectureLink,lectureName,lecturer,level,numOfLectures,price,rating,siteIdx,subCategory,thumbnail,totalDuration,type
,Use the Node.js REPL shellUnderstand Callbacks in Node.jsUnderstand the Node.js process objectUnderstand Node.js BuffersUnderstand Global Namespace in Node.jsCreate a Simple Node.js ModuleExport Modules in Node.jsInstall packages in a Node.js application using npmCreate a TCP server using the Node.js Net ModulePublish and Share a Node.js ModuleBuild a Simple HTTP Server with Node.jsPublish a Module to the NPM RegistryAdd and Remove EventEmitters in Node.jsManage Memory and Garbage Collection in Node.js,en,https://egghead.io/courses/introduction-to-node-the-fundamentals,Introduction to Node: The Fundamentals,Will Button,6,14,-1,4.0,8,Node.js,https://d2eip9sf3oo6c2.cloudfront.net/tags/images/000/000/256/thumb/nodejslogo.png,84,on
,"Use create-react-app to Setup a Simple React AppWrite a ""Hello World"" React ComponentDisplay Output in React with a Component's render MethodSet Properties on React ComponentsManage React Component State with setStateUse React Components as Children for Other ComponentsAccess Nested Data with Reacts props.childrenAdd Custom propType Validation to React ComponentsNormalize Events with Reacts Synthetic Event SystemUse React ref to Get a Reference to Specific ComponentsUnderstand the React Component Lifecycle MethodsManage React Component State with Lifecycle MethodsControl React Component Updates When New Props Are ReceivedUse map to Create React Components from Arrays of DataCompose React Component Behavior with Higher Order ComponentsBuild a JSX Live Compiler as a React ComponentUnderstand JSX at a Deeper LevelUnderstand React.Children UtilitiesUse React.cloneElement to Extend Functionality of Children ComponentsWrite More Reusable React Components with Composable APIsDebug React Components with Developer Tools in Chrome",en,https://egghead.io/courses/start-learning-react,Start Learning React,Joe Maddalone,6,21,-1,4.3,8,React,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/003/thumb/course_image.png,66,on
,Get Started With D3Basics of SVGScaling Basicsd3.maxrangeBandsColor ScalesQuantitative ScalesMarginsScatter PlotDebugging with Dev ToolsBasic D3 chart interactivityBasic Transitions with D3Creating Axes with D3Cleaner D3 code with selection.call()Line and Area Charts with D3Responsive D3 charts with the viewBox attribute,en,https://egghead.io/courses/use-d3-v3-to-build-interactive-charts-with-javascript,Use D3 (v3) to Build Interactive Charts with JavaScript,Ben Clinkinbeard,6,16,-1,4.3,8,D3,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/001/thumb/course_image.png,77,on
,Flux Architecture: Overview and Project SetupFlux Architecture: Application DispatcherFlux Architecture: Application ActionsFlux Architecture: Application StoreFlux Architecture: Components/ViewsFlux Architecture: Higher-Order ComponentsFlux Architecture: Project OrganizationFlux Architecture: Routing with react-router 1.0Flux Architecture: Component Wrap UpFlux Architecture: Dumb Stores,en,https://egghead.io/courses/react-flux-architecture-es6,React: Flux Architecture (ES6),Joe Maddalone,6,10,-1,4.2,8,"React,Flux",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/024/thumb/EGH_reactflux.png,49,on
,Create a Custom Element using PolymerUse Lifecycle Callbacks On Custom Polymer ElementsStyle Custom Elements in PolymerExtend Native HTML Elements with PolymerUnderstand Declared Property Basics in PolymerData Bind Two Polymer ElementsObserve Property Changes on a Custom Polymer ElementCreate Event Listeners in Polymer ElementsExecute Custom Events in PolymerIterate over a Collection with Polymer's dom-repeate,en,https://egghead.io/courses/creating-custom-web-elements-with-polymer-2,Creating Custom Web Elements with Polymer 2,Joe Maddalone,6,10,-1,4.1,8,Polymer,https://d2eip9sf3oo6c2.cloudfront.net/tags/images/000/000/385/thumb/polymerjs.png,38,on
,Introduction to the HTML Canvas elementDrawing Paths - Lines and RectanglesDrawing Paths - Curves and ArcsDrawing Styles on HTML5 CanvasGradient Fills on the HTML5 CanvasDrawing Text on CanvasHTML Canvas and ImagesCanvas EffectsCanvas TransformationsCanvas and PixelsListening for Mouse and Keyboard Events with HTML CanvasAnimating with Canvas,en,https://egghead.io/courses/learn-html5-graphics-and-animation,Learn HTML5 Graphics and Animation,Keith Peters,6,12,-1,4.5,8,HTML 5,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/010/thumb/HTML5_Graphics.png,84,on
,Introduction to Building an AngularJS AppBootstrap AngularJS into a Static HTML fileDynamically Display Data with AngularJS ControllersCreate a Filter with AngularJSManage Simple State in an AngularJS ControllerSubmit content in a form with AngularJS ng-submit and ng-modelModify State with ng-model and an AngularJS controllerDelete an item from a collection in AngularJSBuilding an Angular App: Eggly Review,en,https://egghead.io/courses/angularjs-fundamentals,AngularJS Fundamentals,Lukas Ruebbelke,6,9,-1,4.4,8,AngularJS,https://d2eip9sf3oo6c2.cloudfront.net/tags/images/000/000/002/thumb/angularjs.png,52,on
,Introduction to AngularJS Architecture SeriesStructure Files for an AngularJS ApplicationOrganize Code with Sub-Modules into an AngularJS ApplicationAngularJS Architecture: Basic State with ui-routerAngularJS Architecture: Using ui-router's named viewsAngularJS Architecture: ui-router state params for sharing informationAngularJS Architecture: navigating between states with ui-routerAngularJS Architecture: Prefer the 'controller as' syntaxAngularJS Architecture: Refactor to a data modelAngularJS Architecture: Using $http to load JSON dataAngularJS Architecture: Control your promises with $qAngularJS Architecture: Edit and Create Bookmark StatesAngularJS Architecture: Create BookmarkAngularJS Architecture: Edit BookmarkAngularJS Architecture: Delete BookmarkAngularJS Architecture: Animate state transitions with ui-routerAngularJS Architecture: Review,en,https://egghead.io/courses/angularjs-application-architecture,AngularJS Application Architecture,Lukas Ruebbelke,6,17,-1,4.4,8,AngularJS,https://d2eip9sf3oo6c2.cloudfront.net/tags/images/000/000/002/thumb/angularjs.png,101,on
,JSON Web Token (JWT) IntroductionBasic Server Setup for JWT AuthenticationClient Setup for JWT AuthenticationJWT Authentication SetupServer JWT Authentication SetupAuth Interceptor in Angular for JWTFinalizing JWT Authentication with AngularJS,en,https://egghead.io/courses/angularjs-authentication-with-jwt,AngularJS Authentication with JWT,Kent C. Dodds,6,7,-1,4.4,8,"AngularJS,JWT",https://d2eip9sf3oo6c2.cloudfront.net/tags/images/000/000/002/thumb/angularjs.png,31,on
,Start Building a React Native ApplicationSet up Basic iOS Routing with React NativeUse State and Touch Events in React NativeUnderstand the fetch APIUse Fetch to Load External Data in React NativePass Data when Changing Routes in React NativeUse React Native's Error Handle and ActivityIndicatiorIOSUse Images in a React Native ApplicationUse propTypes in Reusable React Native ComponentsCreate a Scrollable React Native Component with ScrollViewBuild a Reusable React Native UI ComponentBuild a Github Repositories Component in React NativeNavigate to a React Native componentAccess Web Pages through React Native's WebView ComponentPersist data in React Native with Firebase REST APIBuild a View with React Native's ListView ComponentComplete the Notes view in React Native,en,https://egghead.io/courses/react-native-fundamentals,React Native Fundamentals,Tyler McGinnis,6,17,-1,4.1,8,"React,React Native",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/014/thumb/course_image.png,87,on
,Getting Started With ProtractorTest Simple Binding With ProtractorTesting With Protractor Page ObjectsProtractor InteractiveProtractor: Running tests on multiple browsersUsing Protractor to Test Mobile Safari with Appiume2e Testing AngularJS Apps with Protractor and SauceLabsLocators and Suites in ProtractorAutomated screenshots of your e2e Protractor testsUse protractor to catch errors in the console,en,https://egghead.io/courses/learn-protractor-testing-for-angularjs,Learn Protractor Testing for AngularJS,Joel Hooks,6,10,-1,4.6,8,"AngularJS,Protractor",https://d2eip9sf3oo6c2.cloudfront.net/tags/images/000/000/002/thumb/angularjs.png,48,on
,Angular Automation: Introduction to GulpAngular Automation: Installing Gulp Globally and LocallyAngular Automation: Gulp TasksAngular Automation: Copy Assets with GulpAngular Automation: Gulp InjectAngular Automation: Gulp ServeAngular Automation: Gulp ConfigAngular Automation: Gulp Watch,en,https://egghead.io/courses/angular-automation-with-gulp,Angular Automation with Gulp,Lukas Ruebbelke,6,8,-1,4.0,8,"AngularJS,Gulp",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/012/thumb/EGH_Angular_Automation_Final.png,34,on
,Manage Application State with Immutable.jsCreating an Immutable Object Graph with Immutable.js Map()Modifying an Immutable.js Map()Querying an Immutable.js Map()Iterating Over an Immutable.js Map()Working with Subsets of an Immutable.js Map()Equality Checking with .is() and MoreUsing fromJS() to Convert Plain JavaScript Objects into Immutable DataDifferences between the Immutable.js Map() and List()Exploring Sequences and Range() in Immutable.jsConverting Immutable.js Structures to Javascript and other Immutable TypesSimple Undo/Redo with Immutable.js Data StructuresMaintaining Order in Immutable.js ObjectsTransforming Immutable Data with ReduceLightning Fast Immutable.js Equality Checks with Hash CodesImmutable.Record() as data models,en,https://egghead.io/courses/learn-how-to-use-immutable-js,Learn how to use Immutable.js,J.S. Leonard,6,16,-1,3.9,8,"Immutable.js,JavaScript",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/022/thumb/EGH_Immutablejs_Final.png,91,on
,Introducing Design Systems with React and Typescript in StorybookSet up Storybook for React from ScratchAdd your first React Story to StorybookAdd a Welcome Page with Sequential Stories to a React StorybookDisplay the JSX of a React Storybook Story with the JSX AddonApply Style to a React StoryBook with the Info addon to Turn Stories into DocumentationCreate Interactive Storybook Stories with the Knobs DecoratorConfigure React Storybook for use with TypescriptAutomate Documentation Generation in your Typescript React Codebase with Storybook,en,https://egghead.io/courses/design-systems-with-react-and-typescript-in-storybook,Design Systems with React and Typescript in Storybook,Shawn Wang,6,9,-1,4.1,8,"React,React Storybook,TypeScript",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/228/thumb/EGH_ReactStorybook_Final.png,16,on
,Using $resource for Data ModelsCreate a Model Base ClassModel CachingAdd Caching to the Model Base ClassRefactor The Model Base Class with MixinsModel Validation Design ReviewBasic Implementation of Configurable ValidationsAdding Child ValidatorsValidations ClassMixing in ValidatableErrorable MixinFinishing ValidatableSerializing and Deserializing Data Models in AngularJS,en,https://egghead.io/courses/angularjs-data-modeling,AngularJS Data Modeling,Brett Cassette,6,13,-1,2.1,8,AngularJS,https://d2eip9sf3oo6c2.cloudfront.net/tags/images/000/000/002/thumb/angularjs.png,104,on
,GIF Loop Coder - IntroductionGIF Loop Coder - Animating with ArraysGIF Loop Coder - InterpolationGIF Loop Coder - Animation FunctionsColors in GIF Loop CoderShape Objects in GIF Loop CoderParenting in GIF Loop CoderGIF Loop Coder Single ModeThe Phase Property in GIF Loop CoderOutputting Animations from GIF Loop CoderCustom Drawing in GIF Loop Coder,en,https://egghead.io/courses/gif-loop-coder-for-creating-animation,GIF Loop Coder for Creating Animation,Keith Peters,6,11,-1,5.0,8,JavaScript,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/042/thumb/EGH_GIFLooper.png,61,on
,Setting Up your Mac with Ionic and CordovaInstalling Node.js and NPM on WindowsIonic Quickstart for Windows: Installing IonicCreating an Ionic AppBuild and Run an iOS App on a MacBuild and Run an Android Application with Ionic on a MacInstall Ant for IonicInstall Android SDK for IonicInstall the Genymotion Android Emulator for IonicInstall the Java Developer Kit (JDK) for IonicRun Your First Ionic AppEdit Your Ionic Application CodeDeploy Your Ionic App to a DeviceUpload and Share an Ionic App,en,https://egghead.io/courses/ionic-quickstart-for-windows-and-mac,Ionic Quickstart for Windows and Mac,Lukas Ruebbelke,6,14,-1,5.0,8,"AngularJS,Ionic",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/016/thumb/EGH_AngularQuickStart.png,39,on
,"Build and Run an Ionic App from ScratchConvert a Web Application into an Ionic AppBuild, Emulate, and Debug an Ionic AppDevice Interaction in an Ionic App with Cordova PluginsPrepare an Ionic App for Ionic Components and StylingBuild a Sidebar Layout with IonicBuild a Powerful List with IonicCreate Modals with IonicConvert a UI Route into an Angular Directive",en,https://egghead.io/courses/building-an-angular-1-x-ionic-application,Building an Angular 1.x Ionic Application,Lukas Ruebbelke,6,9,-1,5.0,8,"AngularJS,Ionic",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/031/thumb/egghead-angular-ionic-course-sq.png,52,on
